Question,Subj_Q,Answer,Subj_A,Domain
أسوأ ما تواجهه في مسيـرتك المهنية كم ستقل  ,1,بعد خبرة لأكثر من ثلاث سنوات ضمن هذا المجال وصلت إلى النتائج التالية مشكلة التسعير  السوق العربي مشكلته الأساسية هي التسعير العشوائي الهائل لفئة الاشخاص الجدد طبعا لا أريد أن أدخل في تشعبات جودة العمل والخبرة ولكن حتى الجيد منهم يرضى بأي مبلغ كي يعمل لدرجة أن المبلغ الذي يرضا به بالنهاية لا يصبح ذا قيمة أي أنك تشعر وكانه يعمل بالفعل مجانا   وهذا يؤدي إلى تثبيت فكرة لدى أصحاب المشاريع ان الأسعار رخيصة بالفعل مشكلة عدم المتابعة  مشكلة أخرى هي عدة متابعة أصحاب المشاريع لمشاريعهم بسرعة كافية تجد معظمهم يقوم بالبدأ بمشروع ثم يختفي طبعا أنا لا أقول انه غير رايه لا هو مستمر وقد دفع جزء من المبلغ ولكن الوقت لديه غير مهم وانا عكسه أريد الإنتهاء والإنتقال إلى شيء أخر مشكلة ضعف الإنتاجية  كل شخص يقول لك أن العمل الحر مريح وانك تستطيع العمل أينما كنت وفي الوقت الذي تريده هذا شخص متحمس فقط  كلنا نبدا ونحن متحمسين لان الفكرة جديدة ومختلفة ولكن بعد فترة  شهر أو سنة أو أكثر بالنسبة لي بعد سنتين  تجد ان حماسك قد قل حتى لو كنت تحقق عائد جيد فمشاكل الحماس لا تواجه الموظفين بوظيفة ثابته فقط وإنما حتى المستقليين المشكلة لا تتعلق بطريقة العمل المشكلة تتعلق بتكرار العمل الذي يصيبك بالنهاية بالملل حتى لو كنت مستقل  خصوصا  ان المستقليين أقل اختلاطا  بالناس أو بزملاء العمل مشكلة قلة التواصل مع المجتمع المحيط  هذه المشكلة سببها بشكل واضح عدم الإختلاط الكبير بالناس كونك غالبا  لا تحتاج إلى هذا بإسلوب عملك أما بالوظائف العادية فأنت تتعرف على أناس جدد بشكل دائم وهذه فرصة لتوسيع نطاق معارفك وهي نقطة مهمة جدا  لاي شخص كي ينمي مهاراته ويزيد معارفه مشكلة اختلاط الوقت  فكرة أنك تستطيع العمل بأي وقت تبدو جميلة ولكنها بالواقع قمت القباحة لماذا أعمل بأي وقت ولماذا أعمل في الليل وفي النهار يجب أن يكون هناك وقت محدد للعمل ويفضل بشكل كبير أن يكون في بداية الصباح وينتهي عندي المغرب وباقي الوقت هو للعائلة والحياة اليومية والترفيه نحن لسنا عبيد عمل لذلك لا تفرحوا بهذه الميزة ضمن العمل المستقلاعتقد أن هذه المشاكل كافية لتجعل أي شخص يكره العمل الحر ويكرهني أيضا  ولكن هذه الحقيقة وتعليقا  انا لا أدعي ان العمل الحر سيء بالعكس مازلت انصح به ولكن يجب أخذ هذه النقاط بعين الإعتبار بشكل جدي قبل أن تبدا   هذه تجربتي بعد ثلاث سنوات وهناك مشاكل أخرى بالتأكيد ولكن هذه المشاكل هي الاكثر إلحاحا  وضررا  برأي,1,العمل الحر
ماذا يعني  دعوة للعمل على المشروع   في مستقل ,0,صاحب المشروع يريدك أن تتطلع على المشروع وتقدم عرضك وليس بالضرورة أن يقبل عرضك ,1,العمل الحر
كيف ارفض عمل مع عميل سيئ ,1,ارفض بحجة وجود مشاريع حالية تعمل عليها ,1,العمل الحر
ما نصيحتك لي في أول مشروع لي عبر الانترنت يستهدف السوق الأجنبي,0,أعتقد أن الاستثمار في المحتوى الأجنبي صعب جدا ويتطلب ميزانيات ضخمة وصبرا  طويلا  بدل ذلك وبما أنك متمرس في التسويق اقترح عليك أن تشتري مشروعا يدر أرباحا بالفعل وتصب  فيه كامل مهاراتك التسويقية كي تطوره  أين تجد مثل هذه المشاريع هنا  1Kprojects is a curated marketplace where makers buy and sell neglected side projects for less than  1000ستجد طيفا واسعا من المشاريع مع دخلها الشهري وسعرها المتوقع  أو يمكنك طرح السعر الذي تراه مناسبا  مثلا هذا المشروع 1Kprojects is a curated marketplace where makers buy and sell neglected side projects for less than  1000 يدر 143 شهريا تم بيعه بمبلغ 950 دولار  تصفح المشاريع ستجد ما يعجبك وتذكر أنه استثمار يمكن أن تخسر ويمكن أن تربح ,0,العمل الحر
كيف تستفيد من موقع سيمبي simbi وتوفر الكثير من المال    مدونة يونس بن عمارة,0,الأخ يونس مارأيك في منصة عربية مشابهة لسيمبي ولكن بألية عمل مختلفة   هل يوجد لها فرصة بالنجاح في الويب العربي  ,0,العمل الحر
كيف يعرف   مستقل   ان المشروع اكتمل,0,لكن يمكن ان يكون هناك تزوير مثلا انا افتح عدة حسابات و اوهم الموقع انني انجزتها فقط من اجل تحسين سيرتي الذاتية و جلب الزوار والعملاء   الا تظن هذا ,1,العمل الحر
كيف حصلت على اول وظيفة فى مواقع العمل الحر الاجنبية ,0,مرجع سيفيدك في الموضوع  الطريق إلى 3000     مهند مجدي,0,العمل الحر
ما هي أفضل الأوقات للمستقليين لأستقبال و تصفح المشاريع  ,1,المستقل صاحب عمل حر وبالتالي وقته مفتوح يعتمد فقط على وقت اطلاعه على المشروع     بالنسبة لي المستقل الحريص سيبحث في كل المشاريع حتى لو كان وقتها أقدم     فلا تقلق أخي,1,العمل الحر
لماذا لا يمكن حذف الرسائل او ارشفتها واغلاق المواضيع التى مر عليها اكثر من 15 يوم,0,فعلا  اقتراح مهم,1,العمل الحر
تحويل المال من باى بال الى خمسات,0,صراحة لا اعلم مالسبب سبق وقمت بايداع مبلغ 30  في خمسات باستخدام الفيزاء كارد وكان بامكاني الايداع عبر باي بال اما الان عندما دخلت لصفحة لم تظهر لي استمارة الايداع aalagha  هل لديكم علم بهذه المشكلة علما تظهر لي صفحة الايداع عندما استخدم الكمبيوتر ولاتظهر عند الدخول اليها عن طريق الهاتف,0,العمل الحر
إسألني ما تشاء عن موقع خمسات وخبرتي وتجاربي فيه,0,من أسوء عميل تعاملت معه  احكي تجربتكمن أغبى عميل تعاملت  معه  أو بالأحرى الجديد كلي ا في موضوع الشراء عبر الانترنت هذا ما فكرت  فيه للتو  نورت I O أستاذ أحمد   ,1,العمل الحر
paypal غير مدعم في بلدي فكيف اشتري عبر الانترنت برصيد خمسات,0,ما هو بلدك اخي  ,0,العمل الحر
كيف ترفع سعر خدماتك  أو تبيع بسعر أعلى ,0,و عليك ان تعرف النسبة الربح بين السعر و عدد العملاء لنقل انك تبيع خدمة و الخدمة تكلفك 10 دولار و تبيعها انت ب 15  و لديك 1000 عميلهذا يعني ان الربح الصافي يساوي سعر البيع   سعر التكلفة   عدد العملاء 15  10   1000   5000يعني الان لديك ربح صافي يساوي خمسة الاف دولار حسنا لو انت رفعت السعر الى 20 دولار  الرفع ليس كبير جدا و لكن لنقل ان عدد من العملاء لم يعجبه الرفع و لم يشتري منك لنقل ان المبيعات نزلت الى 800 عميل  فالربح الخاص يصبح يساوي20   10   800   8000 اي انك الان خسرت 200 عميل و لكن ربحت ثلاثة الف دولار إضافية لك لنقل انت اردت المزيد و رفعت السعر الى 30 دولار و قل عدد عملائك الى 400 عميل فقطفإن ربحك يظل نفسه لان عدد خسارة العملاء تساوي الزيادة بالربح فإذا ازدت السعر فأنك ستخسر بعض المال لانك وصلت لسعر السوق الاعلى و قد تقول لنفسك لماذا ارفع السعر و عملائي ينزلون من 800 الى 400  هل هناك فائدة  اجل  لو ان العمل يأخذ منك جهد فإن عدد عملاء اقل يعني انك تعمل اقل و تتعامل مع مشاكل مستقبلية اقل لذا زيادة السعر من ناحية ربحية احيانا تكون خطة قد تنفعك في عملك,0,العمل الحر
